Slughorn," I beg your pardon? I don't know anything about such things and if I did, I wouldn't tell you! Now get out of here at once AND DON'T EVER LET ME CATCH YOU MENTIONING IT AGAIN! [The memory becomes cloudy and ends]",
Ginny," Close your eyes. That way you can’t be tempted. [she hides the Half-Blood Prince's book, then kisses Harry] That can stay hidden up here too, if you like.",
Ron," So, did you and Ginny do it, then?",
Harry, [alarmed] What?,
Ron," You know, hide the book?",
Harry, Oh... yeah.,
Lavender, [noticing Hermione at Ron's side in the Hospital Wing] What's she doing here!?,
Hermione, I might ask you the same question!,
Lavender, I happen to be his girlfriend!,
Hermione, I happen to be his... friend.,
Lavender, Don't make me laugh. You haven't spoken in weeks! I suppose you want to make up now that he's suddenly all interesting!,
Hermione," He's been poisoned, you daft dimbo! And for the record, I've always found him interesting.",
Lavender," Ah! See? He senses my presence. [leans down] Don't worry, Won-Won! I'm here. I'm here.",
Ron, [croaks] Uh... Hermione... Her... my... nee. Hermione...,
Dumbledore," [jovially] Oh, to be young and to feel love's keen sting. Well, come away everyone... Mr. Weasley is well tended.",
Ginny," [whispering to Harry] About time, too. Don't you think?",
Harry, [To Madam Pomfrey as she puts something on Ron's bedside table] Thank you.,
Hermione," [noticing Harry's expression] Oh, shut up.",
Slughorn," [Gasps in surprise] Merlin's beard, Harry!",
Harry," Oh, sorry, sir, I should've announced myself. Cleared my throat. Coughed. You probably feared I was Professor Sprout!",
Slughorn," Yes, I did actually! ...What made you think that?",
Harry," Oh, well, just the general behavior, sir - the sneaking around, jumping when you saw me... Are those tentacular leaves, sir? They're very valuable, aren't they?",
Slughorn," Ten Galleons a leaf to the right buyer! ...Not that I'm familiar with any such back alley transactions, but one does hear rumors. My own interests are purely academic, of course.",
Harry," Personally, these plants always kind of freak me out.",
Slughorn," Harry, I must insist you accompany me back to the castle immediately!",
Harry," That would be counter-productive, sir!",
Slughorn, What makes you say that?,
Harry, No idea.,
Harry," I'm going to tell you something - something others have only guessed at. It's true. I am the Chosen One, only I can destroy him, but in order to do so, I need to know what Tom Riddle asked you all those years ago in your office, and I need to know what you told him. Be brave, sir. Be brave like my mother. Otherwise you disgrace her. Otherwise she died for nothing. Otherwise the bowl will remain empty, forever.",
Slughorn," Please... don't think badly of me when you see it. You've no idea how he was like, even then. [Withdraws memory]",
Tom Riddle - Age 16," [approaching Slughorn] I was in the library the other night, in the Restricted Section, and I read something rather odd about a bit of rare magic. It's called, as I understand it... a Horcrux.",
Slughorn, I beg your pardon?,
Tom Riddle - Age 16, A Horcrux. I came across the term while reading and I didn't fully understand it.,
Slughorn," I'm not sure what you were reading, Tom, but this is very dark stuff. Very dark indeed.",
Tom Riddle - Age 16, Which is why I came to you.,
Slughorn, [Stares at Tom for a second] A Horcrux is an object in which a person has concealed part of their soul.,
Tom Riddle - Age 16," But I don't understand how that works, sir.",
Slughorn," One splits ones soul and hides part of it in an object. By doing so, you are protected, should you be attacked and your body destroyed.",
Tom Riddle - Age 16, Protected?,
Slughorn," That part of your soul that is hidden lives on. In other words, you cannot die.",
Tom Riddle - Age 16," [Looks into the fireplace] And how does one split his soul, sir?",
Slughorn," I think you already know the answer to that, Tom.",
Tom Riddle - Age 16, Murder.,
Slughorn, Yes. Killing rips the soul apart. It's a violation against nature.,
Tom Riddle - Age 16," [Adjusting ring on his finger, the same one in present day Dumbledore's office] Can you only split the soul once? For instance, isn't seven...",
Slughorn," Seven? Merlin's beard, Tom! Isn't it bad enough to consider killing one person? To rip the soul into seven pieces... This is all hypothetical, isn't it, Tom? All academic?",
Tom Riddle - Age 16," [Smiling] Of course, sir. It'll be our little secret.",
Dumbledore," Good evening, Draco. What brings you here on this fine, spring evening?",
Malfoy, Who else is here? I heard you talking.,
Dumbledore," I often talk aloud to myself. I find it extraordinarily useful. Have you been whispering to you yourself, Draco? Draco, you are no assassin.",
Malfoy, How do you know what I am?! I've done things that would shock you!,
Dumbledore," Like cursing Katie Bell and hoping that, in return, she would bear a cursed necklace to me? Like replacing a bottle of mead with one laced with poison? Forgive me, Draco, but I cannot help feeling these actions are so weak that your heart can't really have been in them.",
Malfoy, He trusts me! I was chosen! [reveals the Dark Mark on his left arm],
Dumbledore, I shall make it easy for you... [raises his wand],
Malfoy, Expelliarmus!,
Dumbledore," [wand flies out of his hand] Very good, very good. [door opens in the distance] You're not alone? There are others? How?",
Malfoy, The Vanishing Cabinet in the Room of Requirement. I've been mending it.,
Dumbledore, Let me guess; It has a sister? A twin?,
Malfoy, At Borgin & Burke's. They form a passage.,
Dumbledore," Ingenius. Draco, years ago, I knew a boy who made all the wrong choices. Please let me help you.",
Malfoy, [breaking into tears] I don't want your help! Don't you understand? I have to do this! I have to kill you! Or he's gonna kill me...,
Bellatrix," [walking into the astronomy tower followed by Death Eaters] Well, look what we have here. Well done, Draco!",
Dumbledore," Good evening, Bellatrix. I think introductions are in order, don't you think?",
Bellatrix," Love to, Albus, but I'm afraid we're on a bit of a tight schedule. [to Draco] Do it!",
Greyback, He doesn't have the stomach... just like his father. Let me finish him in my own way.,
Bellatrix," No! The Dark Lord was clear; The boy's to do it. This is your moment. Do it! Go on, Draco! NOW!",
Snape, No. [steps in],
Dumbledore, Severus... please.,
Snape, Avada Kedavra!,
Harry," Incarcerous! [Snape blocks the spell] Fight back! You coward, fight back!",
Snape, No! He belongs to the Dark Lord!,
Harry, Sectumsempra!,
Snape," You dare use my own spells against me, Potter? [Harry stares in horror] Yes. I'm the Half-Blood Prince. [Kicks Harry's wand away and leaves]",
McGonagall," Potter... In light of what has happened. If you should have the need to talk to someone... You should know, Professor Dumbledore... You meant a great deal to him.",
Hermione, Do you think he would've done it? Draco.,
Harry," No. No, he was lowering his wand. In the end, it was Snape. It was always Snape. I did nothing. [Harry gives the locket to Hermione] It's fake. Open it.",
Hermione," [opens the locket and reads the message] ""To the Dark Lord"," I know I will be dead long before you read this but I want you to know that it was I who discovered your secret. I have stolen the real Horcrux and intend to destroy it as soon as I can. I face death in the hope that when you meet your match, you will be mortal once more. R.A.B."" R.A.B.?"
Harry," Don't know. But whoever they are, they have the real Horcrux. It means it was all a waste. All of it.",
Hermione," Ron's okay with it, you know. You and Ginny. If I were you when he's around, I'd keep snogging to a minimum.",
Harry," I'm not coming back, Hermione. I've got to finish whatever Dumbledore started. And I don't know where that'll lead me, but I'll let you and Ron know where I am... when I can.",
Hermione," I've always admired your courage, Harry. But sometimes, you can be really thick. You don't really think you're going to be able to find all those Horcruxes by yourself, do you? You need us, Harry.",
Harry," Just do me a favor. When I’m around, keep the snogging to a minimum, please.",
Hermione," [chuckles] Like that’s going to happen. Besides, he’s barking.",
Harry," Funny, he says the same thing about you.",
Hermione," Yes, but I’m exceptionally perceptive.",
Harry, [chuckles] You’re brilliant. You’re both brilliant. I never realized how beautiful this place was.,
Harry,"[Referring to Voldemort] The longer we stay here, the stronger he gets.",
Harry,"I told you everything Dumbledore told me. And in case you haven't noticed, we have found a Horcrux already.",
Harry,"[last lines, about Dobby] I want to bury him. Properly, without magic.",
Ron,[Referring to Hermione] We won't last two days without her. [pause] Don't tell her I said that.,
Ron,[after barely managing to destroy a horcrux] Just think. Only three more to go.,
Ron,[About Xenophilius] That treacherous little bleeder! Is there no one we can trust?,
Hermoine,"If Voldemort really has taken over the Ministry, none of the old places are safe.",
Hermoine,Actually I'm highly logical which allows me to look past extraneous detail and perceive clearly that which others overlook.,
Hermoine,"Forest of Dean. I came here once with Mum and Dad. That was years ago. It's just how I remember it. The trees, the river, everything. Like nothing's changed... not true of course. Everything's changed. If I brought them back here now, they'd probably not recognize any of it. Not the trees, not the river... not even me. [Pause] Maybe we should just stay here, Harry. Grow old... [Another pause] You wanted to know who the boy in the photograph was. I know. Gellert Grindlewald. [Hands Harry The Life and Lies of Albus Dumbledore]",
Hermoine,"[Whacking Ron with a backpack with each word after he returns] You...complete...ARSE, Ronald Weasley! You show up here after WEEKS, and you say 'Hey'?!",
Hermoine,"[Reading the Tale of the Three Brothers] ""There were once three brothers who were traveling along a lonely winding road, at twilight. In time, the brothers reached a river too treacherous to pass, but being learned in the magical arts, the three brothers simply waved their wands and made a bridge. Before they could cross, however, they found their path blocked by a hooded figure. It was Death, and he felt cheated. Cheated because travelers would normally drown in the river, but Death was cunning. He pretended to congratulate the three brothers on their magic and said that each had earned a prize for having been clever enough to evade him. The oldest asked for a wand more powerful than any in existence, so Death fashioned him one from an elder tree that stood nearby. The second brother decided he wanted to humiliate Death even further and asked for the power to recall loved ones from the grave, so Death plucked a stone from the river and offered it to him. Finally Death turned to the third brother. A humble man, he asked for something that would allow him to go forth from that place without being followed by Death. And so it was that Death reluctantly handed over his own Cloak of Invisibility. The first brother traveled to a distant village. While with the Elder Wand in hand, he killed a wizard with whom he had once quarreled. Drunk with the power that the Elder Wand had given him, he bragged of his invincibility. But that night, another wizard stole the wand and slit the brother's throat for good measure. And so Death took the first brother for his own. The second brother journeyed to his home, where he took the stone and turned it thrice in hand. To his delight, the girl he had once hoped to marry before her untimely death appeared before him. Yet soon she turned sad and cold, for she did not belong in the mortal world. Driven mad with hopeless longing, the second brother killed himself so as to join her. And so Death took the second brother. As for the third brother, Death searched for many years but was never able to find him. Only when he attained a great age did the youngest brother shed the Cloak of Invisibility and give it to his son. He then greeted Death as an old friend and went with him gladly, departing this life as equals.""",
Voldemort,"As inspiring as I find your bloodlust, Bellatrix, I must be the one to kill Harry Potter.",
Voldemort,"To those of you who do not know. We are joined tonight by Ms. Charity Burbage, who until recently taught at Hogwarts School of Witchcraft and Wizardry. Her specialty was Muggle Studies. It is Ms. Burbage's belief that Muggles are not so different from us. She would, given her way, have us mate with them. To her, the mixture of magical and Muggle blood is not an abomination, but something to be encouraged.",
Rufus Scrimgeour," [First lines] These are dark times, there is no denying. Our world has perhaps faced no greater threat than it does today. But I say this to our citizenry"," We, ever your servants, will continue to defend your liberty and repel the forces that seek to take it from you! Your Ministry remains...strong."
Neville Longbottom," [Confronting Death Eaters on the train] Hey losers, he isn't here.",
Luna Lovegood, [to her father] Harry doesn't want to talk to us right now. He's just too polite to say so.,
Luna Lovegood," [to Harry] We should close his eyes, don't you think? [closes Dobby's eyes] There. Now he could be sleeping.",
Xenophilius Lovegood," [draws a line] The Elder Wand, the most powerful wand ever made. [draws a circle] The Resurrection Stone. [draws a triangle] The Cloak of Invisibility. Together, they make the Deathly Hallows. Together, they make one master of death.",
Fred and George Weasley, [after each taking a potion to make them look like Harry] Wow! We're identical!,
Voldemort," Severus. I was beginning to worry that you had lost your way. Come, we've saved you a seat. You bring news, I trust?",
Snape," It will happen Saturday next, at nightfall.",
Yaxley," I heard differently, my Lord. Dawlish, the Auror, has let slip that the Potter boy will not be moved until the 30th of this month, the day before he turns 17.",
Snape, This is a false trail. The Auror office no longer plays any part in the protection of Harry Potter.,
Voldemort," What say you, Pius?",
Pius," One hears many things my Lord, and if the truth is among them is not clear.",
Voldemort," Ha! Spoken like a true politician. You will, I think, prove most useful, Pius.",
Moody," Potter, you're underage, which means you still have the Trace on you.",
Harry, What's the Trace?,
Moody," If you sneeze, the Ministry will know who wipes your nose. Point is, we'll have to use those means of transport the Trace can't detect"," Brooms, Thestrals, and the like; we'll go in pairs. That way if anyone's out there waiting for us, and I reckon there will be... they won't know which Harry Potter is the real one."
Harry, The real one?,
Moody, [brings out Polyjuice Potion] I reckon that you're familiar with this particular brew.,
Harry," [recognizes it; sarcastically] No, absolutely not.",
Hermione, Told you he'd take it well.,
Moody," For those of you who haven't taken Polyjuice Potion before, fair warning", It tastes like goblin piss.
Fred," Have lots of experience with that, do you, Mad-Eye? ...Just trying to diffuse the tension.",
Shacklebolt, [pointing his wand at Lupin] The last words that Albus Dumbledore spoke to the pair of us?,
Lupin," ""Harry is the best hope we have. Trust him.""",
Fred," [walking into burrow and seeing the injured George] How you feeling, Georgie?",
George, [quietly] Saint-like.,
Fred, [confused pause] Come again?,
George," Saint-like. I'm holy... [Points to spot where his ear is missing] I’m holey, Fred. Get it?",
Fred," [laughs quietly] The whole wide world of ear-related humor, and you go for, ""I'm holy""? That’s pathetic.",
George, Reckon I'm still better looking than you.,
Lupin, [Holding Harry up against the wall of the burrow at wandpoint] What creature sat in the corner the first time Harry Potter visited my office in Hogwarts?,
Harry, ARE YOU MAD?,
Lupin, WHAT CREATURE!?,
Harry, A-A Grindylow!,
Lupin, [releases Harry] We've been betrayed. Voldemort knew you were being moved tonight. I had to make sure you're not an impostor.,
Shacklebolt, What gave you away?,
Harry," Hedwig, I think. She was tryna protect me.",
Ginny," [while Harry zips her dress up] Seems silly, doesn't it? A wedding. Given everything that's going on.",
Harry, Maybe that's the best reason to have it. Because of everything that's going on.,
George, [after Ginny spots him and stopped kissing Harry] Morning.,
Hermione," Right. Remember what we said, don't speak to anyone unless absolutely necessary. Just, try and act normal. Do what everybody else is doing. If we do that then with a bit of luck, we'll get inside. Then...",
Harry, It gets really tricky.,
Hermione, Correct.,
Harry, This is completely mental.,
Hermione, Completely.,
Ron," The world's mental. Come on, we've got a Horcrux to find.",
Ron, [as Cattermole] Morning.,
Harry," [as Runcorn] Ron, it's me.",
Ron," [as Cattermole] Harry! Blimey, forgot what you look like. Where's Hermione?",
Harry," [as Runcorn] She's gone down to the courtrooms, with Umbridge.",
Ron," [as Cattermole] Oh, my God. What am I gonna do? My wife's all alone downstairs.",
Harry," [as Runcorn] Ron, you don't have a wife.",
Ron," [as Cattermole] Oh, right.",
Yaxley, Cattermole. It's still raining inside my office. That's two days now.,
Ron, [as Cattermole] Have you tried an umbrella?,
Umbridge, Mary Elizabeth Cattermole?,
Mary, Yes?,
Umbridge," A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole. [holds up said wand] Is this that wand? [She nods] Would you please tell the court from which witch or wizard you took this wand?",
Mary," I didn't take it! I got it in Diagon Alley, at Ollivanders, when I was 11. It chose me!",
Umbridge," You're lying. Wands only choose witches, and you are not a witch.",
Mary," But I am! [To Ron, as Reg] Tell them, Reg! Tell them what I am! [Ron is silent] Reg, tell them what I am.",
Umbridge," What on earth are you doing, Albert?",
Harry," [as Runcorn] You're lying, Dolores... [Umbridge looks shocked, and Hermione tenses up] And one mustn't tell lies. Stupefy!",
Harry, There's just one problem.,
Ron," The sword was stolen. [Walks up, turns the lamp back on with his Deluminator. Ron has a stony look on his face. The locket/horcrux around his neck is affecting him greatly] Yeah. I'm still here. But you two carry on. Don't let me spoil your fun.",
Harry, What's wrong?,
Ron," Well, nothing's wrong. Not according to you, anyway.",
Harry," Look, if you've got something to say, don't be shy. Spit it out.",
Ron," All right, I'll spit it out. But don't expect me to be grateful just because now there's another damn thing we've gotta find.",
Harry, I thought you knew what you signed up for!,
Ron," Yeah. I thought I did, too.",
Harry," Well then, I'm sorry, but I don't quite understand. What part of this isn't living up to your expectations? Did you think we were gonna be staying in a five-star hotel? Finding a Horcrux every other day? You thought you'd be back with your mum by Christmas?",
Ron, I just thought after all this time we would have actually achieved something! I thought you knew what you were doing! I thought Dumbledore would've told you something worthwhile! I thought you had a plan!,
Harry," I told you everything Dumbledore told me! And in case you haven't noticed, we have found a Horcrux already.",
Ron," [bitterly] Yeah and we're about as close to getting rid of it as we are to finding the rest of them, aren't we?",
Hermione," [trying to intervene] Ron, please. [She tries to take the locket off of Ron, but he angrily shoves her away] Please take the Horcrux off! You won't be saying any of this if you hadn't been wearing it all day!",
Ron," You don't know why I listen to that radio every night, do you? To make sure I don't hear Ginny's name. Or Fred, or George, or Mum...",
Harry," What, you think I'm not listening too? YOU THINK I DON'T KNOW HOW THIS FEELS?!",
Ron," NO, YOU DON'T KNOW HOW IT FEELS! Your parents are dead! You have no family!",
Hermione, Stop! Stop! [pulls the boys apart],
Harry," FINE THEN, GO!!! GO THEN!",
Hermione, Ron...,
Ron M, [turns to Hermione] And you? Are you coming or are you staying? [Hermione looks torn; she glances from Harry to Ron in shock] Fine. I get it. I saw you two the other night.,
Hermione," [tears in her eyes] Ron, that's; that's nothing!",
Hermione, [upon arriving at Godric's Hollow] We should have taken Polyjuice potion.,
Harry, No... this is where I was born. I’m not returning as someone else.,
Harry, How did you find us?,
Ron," [takes out the deluminator] With this. It doesn't just turn off lights. I don't know how it works, but Christmas morning, I was sleeping in this little pub, keeping away from some Snatchers, and I heard it.",
Harry," ""It""?",
Ron," A voice. Your voice, Hermione. Coming out of it.",
Hermione," And what exactly did I say, may I ask?",
Ron," My name. Just my name. Like a whisper. So I took it, clicked it and this tiny ball of light appeared. And I knew. And sure enough, it floated towards me, the ball of light, right through my chest and straight through me. Right here. [he touches his heart] And I knew it was going to take me where I needed to go.",
Ron, How long do you think she'll stay mad at me?,
Harry," Just keep talking about that little ball of light touching your heart, and she'll come 'round.",
Ron," It was true, every word. This is gonna sound crazy, but I think that's why Dumbledore left it to me, the Deluminator. I think he knew that somehow I'd need it to find my way back, and she'd lead me.",
Harry," You're not still mad at him, are you?",
Hermione, I'm always mad at him.,
Luna Lovegood," [takes his hand] Whenever you're ready, Sir.",
Dobby the House Elf," ""Sir""? I like her very much.",
Bellatrix Lestrange, How dare you defy your master!,
Dobby the House Elf," Dobby has no master. Dobby is a free elf, and Dobby has come to save Harry Potter and his friends!",
Bellatrix Lestrange, You stupid elf! You could have killed me!,
Dobby the House Elf," Dobby never meant to kill! Dobby only meant to maim, or seriously injure!",
Ron,[About Griphook] That little git. Least we've still got Bogrod. [Bogrod gets incinerated by the dragon] That's unfortunate.,
Ron,"That's my girlfriend, you numpties!",
Ron,Goyle's setting the bloody place on fire!,
Ron,"[about saving Malfoy] If we die for them, Harry, I'm gonna KILL YOU!",
Voldemort,"[to Nagini, speaking in Parseltongue] The boy has discovered our secret, Nagini. It makes us vulnerable. We must deploy all our forces now to find him. And you, my friend, must stay close.",
Voldemort,[watching as Hogwarts is protected by spells] They never learn. Pity.,
Voldemort,"[to all of Hogwarts] I know that many of you will want to fight. Some of you may even think that to fight is wise. But this is folly. Give me Harry Potter. Do this and none shall be harmed. Give me Harry Potter, and I shall leave Hogwarts untouched. Give me Harry Potter, and you will be rewarded. You have one hour.",
Voldemort,"[to all of Hogwarts] You have fought valiantly, but in vain. I do not wish this. Every drop of magical blood spilled is a terrible waste. I therefore command my forces to retreat. In their absence, dispose of your dead with dignity. Harry Potter, I now speak directly to you. On this night, you have allowed your friends to die for you, rather than face me yourself. There is no greater dishonor. Join me in the Forbidden Forest, and confront your fate. If you do not do this, I shall kill every last man, woman and child who tries to conceal you from me.",
Voldemort,"Harry Potter, the Boy who Lived... come to die. [pause] Avada Kedavra!",
Voldemort,[last words] I killed Snape.,
Snape,"[last words, as Harry collects his tears] Take them to the Pensieve. Look at me. You have your mother's eyes. [dies]",
McGonagall,"[to the statues] Hogwarts is threatened! Man the boundaries, protect us! Do your duty to our school!",
McGonagall,[After using the spell Piertotum Locomotor to bring the statues to life and fight; excited] I've always wanted to use that spell!,
Lily Potter," Harry, you are so loved, so loved. [Whispering] Harry, Mama loves you. Dada loves you. Harry, be safe. Be strong.",
Molly Weasley," [in anger towards Bellatrix] NOT MY DAUGHTER, YOU BITCH!",
Ollivander," He's after you, Mr. Potter. If it's true what you say and he (Voldemort) has found the Elder Wand, I'm afraid you really don't stand a chance.",
Harry Potter," I suppose I'll have to kill him before he finds me, then.",
Hermione Granger," [disguised as Bellatrix Lestrange, addressing a Death Eater] Good morning!",
Griphook ," ""Good morning?"" ""Good morning?"" You're Bellatrix Lestrange, not some dewey-eyed schoolgirl!",
Ron Weasley, Oi! Easy!,
Hermione," No, he's right. I was being stupid.",
Harry Potter," He knows. You-Know-Who. He knows we broke into Gringotts, he knows what we took, and he knows we're hunting Horcruxes.",
Hermione Granger, How is it you know?,
Harry Potter, I saw him.,
Hermione Granger," You let him in? Harry, you can't do that!",
Harry Potter," Hermione, I can't always help it! Well, maybe I can, I don't know.",
Ron Weasley, Never mind; what happened?,
Harry Potter," Well, he's angry, and he's scared too. He knows if we find and destroy all the Horcruxes, we'll be able to kill him. I reckon he'll stop at nothing to make sure we don't find the rest. There's more. One of them's at Hogwarts.",
Hermione Granger, What? You saw it?,
Harry Potter," I saw the castle. And Rowena Ravenclaw. They must have something to do with her. We have to go there, now.",
Hermione Granger," What? We can't do that! We've got to plan, we've got to figure it out...",
Harry Potter," Hermione, when have any of our plans ever actually worked? We plan, we get there, all hell breaks loose.",
Ron Weasley, He's right. One problem. Snape's headmaster now; we can't just walk in through the front door.,
Harry Potter," Well, we'll go to Hogsmeade, to Honeyduke's. Take the secret passage in the cellar. It's... There's something wrong with him. It's like, you know, in the past, I've always been able to follow his thoughts. And now, everything just feels disconnected.",
Ron Weasley, Maybe it's the Horcruxes. Maybe he's growing weaker; maybe he's dying.,
Harry Potter," No. No, it's...it's more like he's wounded. If anything, he feels more dangerous.",
Aberforth Dumbledore," Bloody fools, what were you thinking coming here? Have you any idea of how dangerous it is?",
Harry Potter," You’re Aberforth, Dumbledore's brother. It's you that I've been seeing in here. You're the one who sent Dobby.",
Aberforth Dumbledore, Where have you left him?,
Harry Potter, He's dead.,
Aberforth Dumbledore, Sorry to hear it. I liked that elf.,
Harry Potter, Who gave that to you? The mirror?,
Aberforth Dumbledore, Mundungus Fletcher. About a year ago.,
Harry Potter, Dung had no right sending it to you. It belongs to...,
Aberforth Dumbledore," Sirius. Albus told me. He also told me you'd likely be hacked off if you ever found out that I had it, but ask yourself", where would you be if I didn't? [Gives the trio some food]
Hermione Granger, Do you hear from the others much? From the Order?,
Aberforth Dumbledore, The Order's finished. You-Know-Who's won. Anyone who says otherwise is kidding themselves.,
Harry Potter," We need to get into Hogwarts, tonight. Dumbledore gave us a job to do.",
Aberforth Dumbledore, Did he now? Nice job? Easy?,
Harry Potter," We've been hunting Horcruxes. We think the last one's inside the castle, but we'll need your help in getting in.",
Aberforth Dumbledore," It's not a job my brother's given you. It's a suicide mission. Do yourself a favor, boy, and go home. Live a little longer.",
Harry Potter, Dumbledore trusted me to see this through.,
Aberforth Dumbledore," What makes you think you can trust him? What makes you think you can believe anything my brother told you? In all the time you knew him, did he ever mention my name? Did he ever mention hers? [referring to the portrait of Ariana on the wall]",
Harry Potter, Why should he...,
Aberforth Dumbledore," ...Keep secrets, you tell me?",
Harry Potter, I trusted him.,
Aberforth Dumbledore," That's a boy's answer. A boy who goes chasing Horcruxes on the word of a man who wouldn't even tell you where to start. You're lying! Not just to me, it doesn't matter, but to yourself as well. That's what a fool does. You don't strike me as a fool, Harry Potter. So, I'll ask you again, there must be a reason.",
Harry Potter, I'm not interested in what happened between you and your brother. I don't care that you've given up. I trusted the man I knew. We need to get into the castle tonight.,
Aberforth Dumbledore, [motions toward Ariana’s portrait] You know what to do.,
Ginny Weasley, [sees Harry] Harry!,
Harry Potter, Hi there.,
Ron Weasley," Six months she hasn't see me, it's like I'm a Frankie First Year. I'm only her brother...",
Seamus Finnigan," She's got lots of those, though. There’s only one Harry.",
Ron Weasley," Shut up, Seamus.",
Neville Longbottom," [to Ginny] What is it, Ginny?",
Ginny Weasley, Snape knows. He knows that Harry was spotted in Hogsmeade.,
Neville Longbottom," Right then, so what's the plan, Harry?",
Harry Potter," Okay, there's something we need to find, something hidden here in the castle, and it may help us defeat You-Know-Who.",
Neville Longbottom," Right, what is it?",
Harry Potter, We don't know.,
Dean Thomas, Where is it?,
Harry Potter, We don't know that either. I realize that's not much to go on.,
Seamus Finnigan, That's nothin’ to go on.,
Professor Snape," [to Hogwarts students] Many of you are surely wondering why I have summoned you at this hour. It's come to my attention that earlier this evening, Harry Potter was sighted in Hogsmeade. Now, should anyone, student or staff, attempt to aid Mr. Potter, they will be punished, in a manner consistent with the severity of their transgression. Furthermore, any person found to have knowledge of these events... who fails to come forward, will be treated... as... equally guilty. If anyone here knows any knowledge of Mr. Potter's movements this evening, I invite them to step forward... now.",
Harry Potter," [coldly] It seems despite your exhaustive defensive strategies, you still have a bit of a security problem, Headmaster. [Order of Phoenix members enter] And I'm afraid it's quite extensive. How dare you stand where he stood. Tell them how it happened that night! How you looked him in the eye, a man who trusted you, and killed him! Tell them!",
Minerva McGonagall, Coward!,
Pansy Parkinson, [after a long silence] What are you waiting for? Someone grab him!,
Argus Filch, [running in with Mrs. Norris; yelling] Students out of bed! STUDENTS OUT OF BED! Students in the corridor!,
Minerva McGonagall," [snapping] They're supposed to be out of bed, you blithering idiot!",
Argus Filch," Oh. Sorry, ma'am.",
Minerva McGonagall," As it happens, Mr. Filch, your arrival is most opportune. If you would, I would like you, please, to lead Miss Parkinson and the rest of Slytherin House from the Hall! [motions with her wand]",
Argus Filch," Exactly where is it I'll be leading ‘em to, ma'am?",
Minerva McGonagall, The dungeons would do.,
Minerva McGonagall," I presume you have a reason for returning, Potter. What is it you need?",
Harry Potter," Time, Professor. As much as you can get me.",
Minerva McGonagall," Do what you have to do. I’ll secure the castle. [as Harry turns to leave] And Potter, it’s good to see you.",
Harry Potter," It’s good to see you, too, Professor. [leaves]",
Harry Potter, [to Neville]," Hold the fort, Neville."
Neville Longbottom," Let me get this straight, Professor. [grabs her arm] You're actually giving us permission to do this?",
Minerva McGonagall," That is correct, Longbottom.",
Neville Longbottom, To blow it up? Boom?,
Minerva McGonagall, BOOM!,
Neville Longbottom, [laughing] Wicked. But how on earth are we gonna do that?,
Minerva McGonagall," Why don't you confer with Mr. Finnigan? As I recall, he has a particular proclivity for pyrotechnics.",
Seamus Finnigan, [nodding] I can bring it down.,
Minerva McGonagall, That's the spirit. Off you go.,
Filius Flitwick," You do realize, of course, we can't keep out You-Know-Who indefinitely.",
Minerva McGonagall," That doesn't mean we can't delay him. And his name is Voldemort, Filius. You might as well use it. He's going to try to kill you either way.",
Remus Lupin," It is the quality of one’s convictions that determines success, not the number of followers.",
Kingsley Shacklebolt, Who said that?,
Remus Lupin, Me.,
George Weasley," You okay, Freddie?",
Fred Weasley, Yeah.,
George Weasley, Me too.,
Luna Lovegood," Harry, wait, I need to talk to you.",
Harry Potter," I'm a bit preoccupied at the moment, Luna.",
Luna Lovegood," You won't find it where you're going, you're wasting your time.",
Harry Potter," We'll talk later, okay, Luna?",
Luna Lovegood, Harry!,
Harry Potter, Later!,
Luna Lovegood," [shouting] Harry Potter! You listen to me right now! [calmer] Don't you remember what Cho said about Rowena Ravenclaw's diadem? There's not a person alive who's seen it. It's obvious, isn't it? You have to talk to someone who's dead.",
Harry Potter, You're the Grey Lady. The Ghost of Ravenclaw Tower.,
Helena Ravenclaw, I do not answer to that name.,
Harry Potter," No, I'm sorry. I'm sorry. It's Helena, isn't it? Helena Ravenclaw. Rowena's daughter.",
Helena Ravenclaw, Are you a friend of Luna's?,
Harry Potter, Yes. And she thought you might be able to help me.,
Helena Ravenclaw, You seek my mother's diadem.,
Harry Potter, Yes. That's right.,
Helena Ravenclaw," Luna is kind, unlike so many of the others. But she was wrong. I cannot help you.",
Harry Potter," Wait! Please! I want to destroy it. [pause] That's what you want too, isn't it, Helena? You want it destroyed.",
Helena Ravenclaw, Another swore to destroy it many years ago... a strange boy with a strange name.,
Harry Potter, Tom Riddle.,
Helena Ravenclaw, But he lied.,
Harry Potter, He's lied to many people.,
Helena Ravenclaw, I know what he's done! I know who he is! HE DEFILED IT WITH DARK MAGIC!,
Harry Potter," I can destroy it once and for all. But only if you tell me where he hid it. You do know where he hid it, don't you, Helena? You just have to tell me. Please.",
Helena Ravenclaw," Strange. You remind me of him a bit. It's here, in the castle, in the place where everything is hidden. If you have to ask, you will never know. If you know, you need only ask.",
Harry Potter, Thank you.,
Draco Malfoy," [points his wand at Harry] Well, well. What brings you here, Potter?",
Harry Potter, Might ask you the same.,
Draco Malfoy, You have something of mine. I'd like it back.,
Harry Potter," [Nudging to his wand] Well, what's wrong with the one you have?",
Draco Malfoy," It's my mother's, it's powerful but it's... not the same. It doesn't quite... understand. You know what I mean?",
