book,house,character,text
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"After that,"
Prisonor_Of_Azk,Gryffindor,Movie_Harry,the dementors can have you.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,I reckon that twinges a bit.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,You almost tore my leg off!
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Okay.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Okay.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,It's fine. I'll stay.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"You go, l'll stay."
Prisonor_Of_Azk,Gryffindor,Movie_Harry,-l'm fine. Go.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,They might chop it.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,will fix it in a heartbeat.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,It'll have to be chopped off.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Hermione!
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"Hermione! Hermione, wait."
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Will you please tell me
Prisonor_Of_Azk,Gryffindor,Movie_Harry,what it is we're doing?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Come on. We should be at Hagrid's.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Look. Buckbeak's still alive.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Of course.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Remember what Dumbledore said?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"If we succeed, more than one"
Prisonor_Of_Azk,Gryffindor,Movie_Harry,innocent life could be spared.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Let's go.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Here they come. l'd better hurry.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Fudge has to see Buckbeak
Prisonor_Of_Azk,Gryffindor,Movie_Harry,before we steal him.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"Otherwise, he'll think Hagrid"
Prisonor_Of_Azk,Gryffindor,Movie_Harry,set him free.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,What?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Get away. Get off.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Ow!
Prisonor_Of_Azk,Gryffindor,Movie_Harry,I should sign as well.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"This way, now."
Prisonor_Of_Azk,Gryffindor,Movie_Harry,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,-Look. It's Lupin.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Ah!
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Yeah.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"Before, down by the lake,"
Prisonor_Of_Azk,Gryffindor,Movie_Harry,when l was with Sirius...
Prisonor_Of_Azk,Gryffindor,Movie_Harry,...l did see someone.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,That someone
Prisonor_Of_Azk,Gryffindor,Movie_Harry,made the dementors go away.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,With a Patronus.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,I heard Snape telling Dumbledore.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,According to him...
Prisonor_Of_Azk,Gryffindor,Movie_Harry,...only a really powerful wizard
Prisonor_Of_Azk,Gryffindor,Movie_Harry,could have conjured it.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,It was my dad.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,My dad conjured the Patronus.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"-Harry, but your dad's--"
Prisonor_Of_Azk,Gryffindor,Movie_Harry,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Harry,I'm just telling you what l saw.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Here we come.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,-That's great.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"When we free him, l'll never"
Prisonor_Of_Azk,Gryffindor,Movie_Harry,have to go back to the Dursleys'.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,It'll just be me and him.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,We could live in the country...
Prisonor_Of_Azk,Gryffindor,Movie_Harry,...someplace you can see the sky.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,He'll like that after
Prisonor_Of_Azk,Gryffindor,Movie_Harry,all those years in Azkaban.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Thanks.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,-Great. Now he's coming for us.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,"-Yeah, I didn't think about that. Run!"
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Lumos.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,I solemnly swear that I am
Prisonor_Of_Azk,Gryffindor,Movie_Harry,up to no good.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Mischief managed.
Prisonor_Of_Azk,Gryffindor,Movie_Harry,Nox.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, The Muggles. Can't they see us?
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Egypt. What's it like?
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Mrs. Weasley.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Mr. Weasley.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Do you think he's really asleep?
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Yeah.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, How did he find out?
Prisonor_Of_Azk,Gryffindor,Movie_Harry," Hey, man."
Prisonor_Of_Azk,Gryffindor,Movie_Harry," Hey, hey, hey!"
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Haunted building in Britain.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Probably a right sight better
Prisonor_Of_Azk,Gryffindor,Movie_Harry, What happened?
Prisonor_Of_Azk,Gryffindor,Movie_Harry," Guys, let me go."
Prisonor_Of_Azk,Gryffindor,Movie_Harry, l'm trying to get to Hogsmeade.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Let me go! Come on. Don't--
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Hang on. This is Hogwarts.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, l think l've had enough for today.
Prisonor_Of_Azk,Gryffindor,Movie_Harry," Professor, just so you know,"
Prisonor_Of_Azk,Gryffindor,Movie_Harry, What?
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Ron!
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Ron!
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Ron. Ron.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Ah!
Prisonor_Of_Azk,Gryffindor,Movie_Harry," No. Don't worry, okay?"
Prisonor_Of_Azk,Gryffindor,Movie_Harry, You okay?
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Come on.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, This way.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, This way.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, How?
Prisonor_Of_Azk,Gryffindor,Movie_Harry, You see Sirius talking to me?
Prisonor_Of_Azk,Gryffindor,Movie_Harry, He's asking me to live with him.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, Sirius.
Prisonor_Of_Azk,Gryffindor,Movie_Harry, What are you talking about?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Why are we stopping?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,We can't be there yet.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,What's going on?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I don't know.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Maybe we've broken down.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Ouch, Ron. That was my foot."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,There's something moving out there.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I think someone's coming aboard.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Bloody hell! What's happening?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Harry, are you all right?"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Thank you.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,A fair few.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Hang on. That's not possible.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Ancient Runes is in the
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,same time as Divination.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,You have to be in two
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,classes at once.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,anyone be in two classes at once?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Broaden your minds. Use your
Inner Eye to see the future."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"That's it. Come on, now. Come closer."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Less talking, if you don't mind."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I got a real treat for you today.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,A great lesson. So follow me.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Right, you lot. Less chattering."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Form a group over there.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,And open your books to page 49.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Exactly how do we do that?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Just stroke the spine, of course."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Goodness me.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-l'm okay. Okay.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-l think they're funny.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Witty. God, this place"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,has gone to the dogs.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Wait until Father hears Dumbledore's
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,got this oaf teaching classes.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Shut up, Malfoy."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Ooh....
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Dementor! Dementor!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Yeah.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Tah-tah-dah-dah!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Isn't he beautiful?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Say hello to Buckbeak.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Hagrid, exactly what is that?"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"That was wicked, Harry!"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Oh, please."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Dufftown? That's not far from here.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,You don't think he'd come
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"to Hogwarts, do you?"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He slipped past them once.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Who's to say he won't do it again?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,That's right. Black could be anywhere.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,It's like trying to catch smoke.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Like trying to catch smoke
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,with your bare hands.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"It's not funny, Ron."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-No underage wizards allowed in today!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-Shut the damn door!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,where they'll get scared out of their wits.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Professor Dumbledore doesn't want
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,dementors around the place.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Tell me what this is all about.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Years ago, when Harry Potter's parents"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,realized they were marked for death--
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Remember? They hid.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Few knew where they were.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,One who did was Sirius Black.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,And he told You-Know-Who.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Not only did Black lead him
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,to the Potters that night...
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,...he also killed Peter Pettigrew!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Never let James and Sirius
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,out of his sight.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"...and might have, had he not"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"run into an old friend, Sirius Black."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Black was vicious.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He didn't kill Pettigrew.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He destroyed him!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,A finger. That's all that was left.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,A finger. Nothing else.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Sirius Black may not have
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,put his hands to the Potters...
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-...but he's the reason they're dead.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,...and remains to this day...
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,...Harry Potter's godfather!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Ron, look!"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Harry, what happened?"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He was their friend...
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,...and he betrayed them.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He was their friend!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I hope he finds me.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Because when he does,"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I'm gonna be ready!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"When he does, l'm gonna kill him!"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,And then?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"And then he asked for the worst,"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,did old Lucius.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Buckbeak's been sentenced to death!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Spiders! There's-- There's spiders.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Spiders. They want me to tap-dance.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-l don't wanna tap-dance!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Right, yeah. Tell them. l'll tell them...."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"He didn't kill Pettigrew,"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,he destroyed him!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-Put that light out!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-We're trying to sleep here!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Duck!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-Don't worry.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I just hope l'm wrong.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,aren't we?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Have you taken your potion tonight?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"You know the man you truly are, Remus!"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,This heart is where you truly live! Here!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,This flesh is only flesh!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Expelliarmus!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I saw my dad.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,What?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He sent the dementors away.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I saw him across the lake.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Harry, they've captured Sirius."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Any minute the dementors
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,are gonna perform the Kiss.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-They're gonna kill him?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-No. It's worse.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Much worse.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,They're going to suck out his soul.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Headmaster, stop them."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-They've got the wrong man.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-lt's true. Sirius is innocent.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-lt's Scabbers who did it.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,We're coming out the back door. Go!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Is that really what my hair
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,looks like from the back?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I thought I just saw....
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Okay, go, Harry. Go!"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,And Snape's coming.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,And now we wait.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,At least someone's enjoying himself.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,That was so scary.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Poor Professor Lupin's
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,having a really tough night.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Sirius. Come on!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,-Don't worry.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,My dad will come.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He'll conjure the Patronus.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Any minute now.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Right there. You'll see.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Harry, listen to me."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,No one's coming.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"Don't worry, he will."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,He will come.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,...both of you.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Harry!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Expecto Patronum!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"You were right, Hermione."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,It wasn't my dad I saw earlier.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,It was me!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I saw myself conjuring
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,the Patronus before.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,I knew l could do it
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,this time because...
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"...well, l had already done it."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,But l don't like flying...!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,Bombarda!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,"How fast is it, Harry?"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," lt's a cat, Ronald."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, That's rich...
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," Good morning, Mr. Weasley."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," Honestly, it's not funny."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, That's awful.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," Honestly, Ron. If you ask me,"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Don't be silly. How could
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Just ignore him.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, No one knows.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," Please, sir."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, lt's meant to be
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, He won't keep it.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," Excuse me, excuse me."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," Well, maybe you should"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Did not.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Didn't.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, l can't believe they're going
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Ron!
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," Oh, I'm sorry."
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," We're in the Shrieking Shack,"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Ron. You're okay.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, That looks really painful.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, l'm sure Madam Pomfrey
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone,7
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone," You foul, loathsome,"
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, That felt good.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Come on.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, Uh-huh.
Prisonor_Of_Azk,Gryffindor,Movie_Hermlone, You're dying...
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,"Here, eat this. lt'll help."
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,It's all right. lt's chocolate.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,What was that thing that came?
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,It was a dementor. One of the guards
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,of Azkaban. lt's gone now.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,It was searching the train
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,for Sirius Black.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,"If you'll excuse me, l need to have"
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,a little word with the driver.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,Eat. You'll feel better.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,What happened to me?
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,"Well, you sort of went rigid."
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,We thought maybe you were
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,having a fit or something.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,And did either of you two...
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,...you know...
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,-...pass out?
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,#NAME?
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,"I felt weird, though."
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,Like l'd never be cheerful again.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,But someone was screaming.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,A woman.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,"No one was screaming, Harry."
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,Welcome! Welcome to another year
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,at Hogwarts.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,"Now, l'd like to say a few words..."
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,...before we all become too befuddled
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,by our excellent feast.
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,"First, I'm pleased to welcome"
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,Professor R.J. Lupin...
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,...who's kindly consented
Prisonor_Of_Azk,Gryffindor,Movie_Lupln,to fill the post...
